기준_년_코드,기준_분기_코드,분기당_매출_금액,분기당_매출_건수,주중_매출_비율,주말_매출_비율,월요일_매출_비율,화요일_매출_비율,수요일_매출_비율,목요일_매출_비율,금요일_매출_비율,토요일_매출_비율,일요일_매출_비율,시간대_00~06_매출_비율,시간대_06~11_매출_비율,시간대_11~14_매출_비율,시간대_14~17_매출_비율,시간대_17~21_매출_비율,시간대_21~24_매출_비율,남성_매출_비율,여성_매출_비율,연령대_10_매출_비율,연령대_20_매출_비율,연령대_30_매출_비율,연령대_40_매출_비율,연령대_50_매출_비율,연령대_60_이상_매출_비율,주중_매출_금액,주말_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
30315,37,1188234890.0,106163,1104,396,318,130,280,239,145,196,200,45,261,277,637,206,77,607,895,10,110,85,198,333,767,859010306.0,329224584.0,76796365,281915222.0,173591320.0,288570664.0,237373031.0,129988288,574431965.0,485896369.0,12488574,164982782,113600116.0,147276486.0,332967428.0,289012952.0,81111,25052,16117,15397,16438,16530,16629,13456,11596,8982,23990,15508,14896,24516,18271,71011,30315,3469,26571,16513,15662,27626,11484
86903,109,8644581042.0,453303,3156,1147,672,529,708,562,689,651,504,0,459,940,1416,1411,86,1579,2725,15,336,381,725,1246,1607,6332966736.0,2311614306.0,282651,1048390155.0,1866923164.0,2632192748.0,2916882830.0,179909494,3133734836.0,4706295483.0,14133692,411569883,709953358.0,1424461894.0,2260223293.0,3019688191.0,324751,128552,68696,60116,63406,62460,70073,69563,58989,28,44808,92149,127949,173863,14506,194276,249865,1070,29971,58034,86542,133031,135484
66693,84,10383813480.0,662270,2460,843,488,501,510,456,516,566,279,41,261,799,1020,1066,118,1878,1425,102,332,467,924,817,670,8777567861.0,1606245619.0,96329174,1573618441.0,2540980487.0,2988481018.0,2949125988.0,235278372,5522222043.0,4496996601.0,146968030,646799091,1024635968.0,2284013949.0,2191756582.0,3725045022.0,550106,112164,116293,107045,104487,110191,112090,89908,22256,12980,103066,153988,180986,182996,28254,342829,313873,22657,74859,105692,132395,135589,185506
34357,44,4201497798.0,488991,1267,434,195,218,364,234,257,261,174,54,135,459,576,396,83,791,910,15,348,200,338,475,330,3113978699.0,1087519099.0,444234633,596648979.0,673593265.0,843542425.0,1019268916.0,624209580,2436385723.0,1733835843.0,69339976,935263667,545809911.0,937365638.0,1109188773.0,573253600.0,351628,137363,69573,69322,68771,70193,73769,71150,66213,58699,93106,72966,74870,104291,85059,338940,148812,19948,147148,76721,101087,103210,39642
56588,70,16002762208.0,641762,2156,647,406,406,438,454,456,363,283,51,339,622,875,778,142,1502,1301,21,311,520,593,734,629,13845886887.0,2156875321.0,184473057,1148586093.0,4209859569.0,6809640968.0,3035258838.0,614943683,7648048430.0,8065029285.0,66795509,960628482,5311296118.0,1828824042.0,4148550150.0,3396983411.0,486545,155217,100571,94069,96487,97308,98110,88733,66484,25185,86570,109461,130330,217246,72970,356390,282023,12106,129648,104051,118002,139506,135103
40420,50,4987536996.0,620359,1516,489,300,273,289,338,310,350,137,60,384,363,482,511,205,1089,911,17,104,314,409,598,567,3666977466.0,1320559530.0,551712633,859806056.0,621803432.0,779441253.0,1273003330.0,901770292,3305056685.0,1664420883.0,68690517,593455306,905277992.0,1298134211.0,1255463718.0,848455827.0,444962,175397,89295,84385,87944,87587,95751,95803,79594,62565,109135,79487,94974,158669,115529,405118,215127,17910,105380,125813,148605,146616,75922
127323,156,24229193084.0,1225677,4666,1640,955,770,937,967,1047,1088,559,51,849,1571,1875,1831,140,2709,3600,43,563,728,1215,1576,2192,17719962066.0,6509231018.0,143930679,3312997760.0,5927086552.0,7428917301.0,6811840471.0,604420321,9899201575.0,14076906439.0,86271480,2122844983,2785034253.0,3965273345.0,5789840578.0,9226843372.0,913881,311796,197741,173271,172154,179419,191296,199315,112481,18012,168833,272414,349775,364714,51929,549031,667837,18572,149204,155408,208611,291103,393971
86903,110,2471171198.0,111175,3511,793,662,844,738,726,541,512,282,8,331,1371,1336,876,386,1869,2435,8,407,268,509,1034,2081,2091170543.0,380000655.0,2240888,307473379.0,631382662.0,830210330.0,470817598.0,229046341,941623864.0,1275359630.0,5267170,269996165,246097554.0,270827580.0,527640400.0,897154626.0,89705,21470,19062,16893,17144,17747,18859,17645,3825,406,17398,28675,32635,29706,2355,47344,62823,1051,9378,17500,23209,26372,32656
90945,113,14610067982.0,1080894,3413,1092,681,678,730,712,624,857,233,35,571,1460,1276,988,176,1962,2545,16,433,344,636,1810,1271,11791035316.0,2819032666.0,283481810,3641266994.0,3674394229.0,3562610561.0,2634463387.0,813851001,7847987340.0,5268437936.0,110845595,1803740710,1592700008.0,2430531751.0,3525625718.0,3652357608.0,849672,231222,172989,170519,155682,167430,183052,159805,71417,42766,227648,221198,248945,243425,96912,629316,411675,23365,189826,162333,221982,219076,224381
10105,13,179916728.0,20044,388,112,111,68,91,59,59,69,44,1,116,103,133,108,40,260,241,1,121,39,82,121,138,136224346.0,43692382.0,424661,44169816.0,34683237.0,43545689.0,41722861.0,15370464,99565067.0,77871843.0,528668,32363439,14864615.0,30869996.0,46272855.0,52537339.0,14879,5165,3118,2817,2776,2975,3193,2980,2185,8,6499,2911,3570,5324,1732,13447,6332,191,1873,2136,4081,4922,6575
62651,79,9409547972.0,781997,2518,585,468,447,494,524,593,372,217,33,346,764,814,966,183,1412,1691,62,473,458,646,795,672,7399180064.0,2010367908.0,225890181,1036864984.0,1760864979.0,2172739886.0,3407684370.0,805503572,4394677676.0,4757152314.0,125764983,1218627794,1917497698.0,2132903818.0,1780218823.0,1976816874.0,602656,179341,126949,114974,119045,113893,127795,110730,68611,30949,118581,137522,166476,221808,106661,443124,334662,28466,160798,151814,155715,156448,124545
18189,23,269821965.0,5238,849,51,224,100,251,165,109,51,0,0,76,450,310,63,0,506,394,0,14,130,288,192,276,251286556.0,18535409.0,0,27751634.0,43338567.0,188581022.0,10150742.0,0,74509636.0,171532072.0,0,312180,17049614.0,165946055.0,8033435.0,54700424.0,4605,633,880,919,1010,852,944,633,0,0,968,2019,1215,1036,0,2948,1477,0,156,697,1100,829,1643
26273,33,32228596580.0,279665,1112,188,236,207,141,319,214,100,87,36,129,419,499,130,91,707,593,4,121,176,423,329,248,31160336901.0,1068259679.0,138680276,900158501.0,13296122883.0,16423771174.0,1105576734.0,364287012,23274622272.0,5429762997.0,13717705,473494974,3011688430.0,18366773808.0,5112197348.0,1726513001.0,209343,70322,43695,41752,39793,41210,42893,36494,33828,18605,45193,54767,49854,62292,48954,161341,107198,3406,75304,64862,43115,45248,36598
90945,113,23370316483.0,1299297,3769,733,796,725,710,765,781,400,335,50,899,1177,1259,954,171,1950,2556,4,446,679,1110,1123,1145,20193284403.0,3177032080.0,703993391,5523105678.0,5409853555.0,6204412062.0,4107225830.0,1421725967,12325319426.0,10663523704.0,44033785,2345599384,3640706705.0,5957319893.0,4658946473.0,6342236889.0,1015550,283747,197308,199983,198714,204280,215265,160011,123736,95651,245520,232985,225847,319997,179297,779619,514819,12093,357945,313130,221353,223979,165938
113176,140,29717058908.0,611046,3686,1925,670,780,904,663,672,1135,789,2,348,1401,2181,1612,63,2083,3521,59,347,542,1022,1689,1955,19366264922.0,10350793986.0,5458724,1273546096.0,7475820328.0,10884277547.0,9711000383.0,366955830,8675683359.0,20823202783.0,169985970,1471933391,2771625421.0,7157448292.0,8697048589.0,9230844480.0,432591,178455,86422,83132,91772,83500,87765,105966,72489,658,56416,149397,213010,178421,13144,228487,380496,10782,60454,60453,98937,158180,220173
38399,47,48931481150.0,2486417,1644,260,366,240,410,229,401,214,49,42,345,751,543,128,88,638,1266,3,88,165,269,632,744,37464824583.0,11466656567.0,2754411965,4314395722.0,11408497268.0,13698818670.0,10174754952.0,6580602573,20371996775.0,27915319207.0,334444276,4685570436,8089091482.0,12340637021.0,12471911635.0,10365661131.0,1804004,682413,359405,345262,357699,361934,379704,370790,311623,180051,386945,360127,402877,645069,511348,1487316,995607,48120,561348,690961,613088,375185,194219
12126,12,1850654987.0,235728,442,160,76,73,126,80,86,94,65,12,72,125,125,140,128,288,313,1,136,126,80,136,121,1320837133.0,529817854.0,57424226,163853355.0,300654860.0,286162346.0,427322436.0,615237764,1033906856.0,795046497.0,4151481,613457560,448533961.0,239504389.0,290846030.0,232459931.0,167099,68629,29774,30478,33133,31843,41871,40617,28012,10014,23229,39230,28525,59386,75344,151231,81992,1223,99155,59608,30742,27270,15226
76798,95,2470461934.0,198233,2980,821,586,541,652,588,621,492,331,58,416,978,1228,1015,117,1829,1976,8,229,454,524,936,1658,1866755208.0,603706726.0,161111119,380804328.0,324631306.0,665514224.0,641464908.0,296936049,1178022393.0,1269345259.0,9367546,354910879,453127751.0,298400530.0,366327253.0,965233689.0,142129,56104,27402,27413,27716,28314,31284,30047,26057,21774,28255,24073,29875,55808,38448,125974,71342,2344,56421,57949,27866,29804,22936
8084,10,575326886.0,92172,284,116,56,54,56,57,63,62,54,67,44,43,45,112,91,300,101,5,109,112,119,35,21,407225193.0,168101693.0,97020407,61777558.0,61968004.0,65248665.0,160116275.0,129195977,430975097.0,144351789.0,5938330,155243951,161923175.0,170502688.0,49939260.0,31779482.0,64886,27286,12684,12289,12882,13131,13900,14214,13072,11915,11817,11282,11940,25923,19295,65420,26752,1762,27707,26422,23278,7579,5424
145512,180,150581816960.0,5921803,6048,1161,1304,1070,1235,1218,1236,787,379,21,621,1924,2422,2073,155,3534,3673,31,1384,1770,1417,1404,1216,138232939479.0,12348877481.0,606673536,21995800993.0,36069627730.0,60545180736.0,28583873338.0,2780660627,41101850908.0,36339484616.0,311400187,14849524267,18818855403.0,15063084474.0,14984776620.0,13413694549.0,5173276,748527,1058209,1027552,1021967,1027649,1037899,484415,264112,90616,1152050,1565518,1398978,1386560,328081,3052254,2407363,46727,1456232,1485706,1153148,881942,435867
196037,243,1022483404125.0,7634303,8118,1592,1338,1864,1422,1754,1758,1157,435,51,1214,2878,3467,1842,270,5613,4094,36,792,1094,1856,2325,3610,824176438476.0,198306461837.0,2786539671,96097826893.0,301660738304.0,414499814525.0,198868864578.0,8569079718,537347571761.0,364688221982.0,1149784964,79094218282,180716964496.0,227896434526.0,232893279573.0,180285400941.0,5858720,1775583,1125621,1119461,1164731,1172061,1276846,1085506,690077,245325,1115833,1759416,1996072,1834005,683652,4544699,2655012,57730,1861417,1611805,1288494,1247484,1132793
101050,124,109142021915.0,1498636,3967,1040,679,820,933,718,827,769,273,14,522,1737,1898,767,69,2660,2344,0,379,620,903,1368,1741,87508852198.0,21633169717.0,198442733,9458732504.0,36855489185.0,47200122506.0,14651112674.0,778122313,44078259775.0,37979037537.0,34281861,5190889969,12712618889.0,14961446733.0,23145473687.0,26012586170.0,1198926,299710,234194,241287,237905,244133,241407,173144,126566,30337,326594,380565,363268,304580,93292,855919,560861,4853,326935,341362,278261,242539,222830
2021,4,1036897.0,9,100,0,100,0,0,0,0,0,0,0,0,0,8,92,0,0,100,0,0,0,92,8,0,1036897.0,0.0,0,0.0,0.0,86408.0,950489.0,0,0.0,1036897.0,0,0,0.0,950489.0,86408.0,0.0,9,0,9,0,0,0,0,0,0,0,0,0,4,5,0,0,9,0,0,0,4,4,0
167743,211,146286010026.0,2917195,6962,1349,1460,1435,1269,1323,1487,1032,317,40,976,2686,2946,1525,147,4815,3490,17,694,1253,1442,2247,2671,114225793279.0,32060216747.0,277205251,19201109508.0,49231923176.0,53281618345.0,22745093844.0,1549059902,82635973319.0,56536211627.0,105533696,9454732481,20010997848.0,23860753499.0,30954771124.0,54785396295.0,2353753,563442,466108,460714,463614,475274,488043,395590,167852,33252,551458,833298,859844,546092,93251,1805266,1034148,11384,350616,532471,511865,564115,868962
32336,40,2116726396.0,239369,1447,155,233,398,179,271,373,140,13,0,230,568,513,231,59,998,603,0,100,192,405,413,494,1922643726.0,194082670.0,3208931,351313811.0,509030469.0,558492876.0,493345537.0,201334772,1390786823.0,607670482.0,769877,241783116,435353267.0,494908639.0,529781070.0,296074523.0,218038,21331,41538,45425,41945,44017,45113,20292,1039,307,39302,62606,57560,57431,22163,166116,62886,140,41698,68730,48593,47473,22429
94987,122,23033186005.0,1335642,4048,656,959,859,776,675,789,544,115,36,822,1415,1436,878,128,2921,1783,16,390,634,658,1156,1855,19641905294.0,3391280711.0,176847817,6960111576.0,5616284045.0,6090334189.0,3737362303.0,452246075,10870029062.0,10877783362.0,29363571,1117182690,2309214939.0,3430365069.0,8570138154.0,6291548000.0,1120705,214937,213036,219212,223150,224580,240727,182542,32395,24951,325074,317549,348654,267539,51875,724908,559107,7217,159410,209197,216113,372178,319896
232415,286,684552337164.0,15174337,9140,2368,1578,1971,1776,1906,1933,1598,774,80,1473,3294,4490,2014,170,6283,5228,21,903,1532,2197,2689,4180,547862006442.0,136690330722.0,3437845999,92195146703.0,218552052744.0,273654299548.0,89683280552.0,7029711618,312392704921.0,260224496849.0,887646114,37659933348,73822972305.0,135557174193.0,145394605479.0,179299225693.0,11095221,4079116,2131716,2075475,2356710,2253263,2278057,2662033,1417083,209987,1947540,4715418,5047087,2695948,558357,7878483,6070188,91494,2375882,2842914,3033392,2504052,3101029
111155,136,22515171856.0,1320703,5033,471,1215,1010,860,920,1047,353,114,27,948,1540,1826,1085,84,3044,2458,4,711,849,1026,1667,1253,20254504252.0,2260667604.0,350085153,2618905883.0,5834105177.0,9020706676.0,3430108582.0,1261260385,13344297985.0,7479639887.0,32331119,1827489200,4145748879.0,3263387441.0,4088092758.0,7466888479.0,1105105,215598,216949,221170,217137,226034,223815,121748,93850,47208,317892,270267,249894,294013,141429,865636,417656,7315,272807,398634,306130,197562,100850
155617,189,53024357890.0,803146,6394,1309,1424,1403,1223,1027,1344,973,335,0,787,2572,2890,1442,21,4299,3408,12,395,822,1068,1601,3831,38184796128.0,14839561762.0,0,3118237604.0,17227319377.0,22144622456.0,10425612647.0,108565806,24551213631.0,25478631717.0,27497190,2411684786,5968059086.0,7337744565.0,13271289710.0,21014884221.0,594757,208389,113842,117113,116700,121575,125527,126927,81462,0,62543,263641,321763,151718,3481,383220,398353,461,54887,82137,91333,192230,360566
127323,156,13011260531.0,882047,4784,1523,977,923,1083,875,935,1016,505,34,476,1246,2036,2305,213,2672,3629,36,484,1035,1929,1634,1195,9745246048.0,3266014483.0,128836032,1571605727.0,2953069508.0,3523656741.0,4113699298.0,720393225,5801270349.0,7044108759.0,44970145,859487960,2488978920.0,3714421473.0,3286340171.0,2451180435.0,671752,210295,144695,126571,130717,129087,140682,139526,70769,17137,125247,188493,219111,268289,63770,423998,456384,7769,91311,212111,235548,205954,127685
105092,130,10389868814.0,4860164,4194,1009,859,756,823,792,977,775,230,44,508,1208,1694,1573,178,2183,3023,38,484,599,1277,1263,1543,8167036561.0,2222832253.0,134146858,1336129698.0,2456283827.0,2921592209.0,3016029398.0,525686824,3485480991.0,5992933691.0,181663700,1508344946,1124310489.0,1853189968.0,2525437575.0,2285468000.0,3649998,1210166,736170,692044,718558,743767,759459,581232,628934,213492,736027,790700,1156121,1356381,607443,1920958,2926528,352181,2578285,562886,474225,651624,228280
109134,135,15012019416.0,1217460,3942,1463,820,615,719,846,963,1023,442,54,681,1241,1748,1480,209,2764,2643,7,284,796,1039,1629,1653,11212192615.0,3799826801.0,504413192,2132293923.0,2927959797.0,3464745223.0,4608867511.0,1373739770,7894624284.0,6978544195.0,34371004,1547317586,2032830307.0,3209938409.0,4036756444.0,4011954735.0,907693,309767,182692,172908,179010,177962,195121,174389,135378,63879,166808,204644,238074,386329,157726,671024,543653,8569,199143,204059,277609,294607,230695
16168,20,6319383698.0,65366,666,134,130,169,93,166,113,77,57,3,40,78,427,169,85,488,314,2,38,78,255,208,221,6159087712.0,160295986.0,2894505,47355111.0,518583541.0,5368262038.0,281086167.0,101202336,2707163328.0,2048107931.0,3590958,43655805,358280492.0,1555416576.0,1613439887.0,1180887541.0,49589,15777,10294,10769,8309,10682,9535,8789,6988,438,4620,8604,21749,19207,10748,39733,22728,712,7062,8249,18501,15339,12599
30315,38,5382058815.0,854240,1220,283,263,291,196,174,298,172,111,54,145,356,435,347,168,773,730,7,317,578,241,228,127,3825529709.0,1556529106.0,531511722,657230265.0,731750873.0,758651348.0,1549349535.0,1153565072,3535077341.0,1809011883.0,47815676,2037767015,1033157822.0,847838037.0,835227277.0,542283391.0,616654,237586,117069,122222,124689,124452,128222,124518,113068,82739,123405,118221,115063,235618,179194,556406,297033,10669,371904,156431,113723,115824,84886
36378,44,1624041857.0,187298,1278,523,205,239,272,309,258,313,212,39,249,445,432,498,139,1215,586,6,171,185,405,559,479,1209183883.0,414857974.0,98008325,164195955.0,300943912.0,232768794.0,501874267.0,326250604,1226491466.0,372051241.0,14037913,272461514,243541689.0,572592726.0,324156276.0,171752590.0,142275,45023,28915,27403,27385,28748,29824,24205,20818,16536,24782,24707,19456,62089,39728,142786,43148,4394,52622,33774,65690,18754,10699
48504,60,15789187987.0,917672,1771,631,332,282,369,459,334,403,229,12,269,495,778,819,29,1008,1394,3,85,204,551,687,875,10761186471.0,5028001516.0,303838120,1859804948.0,3670603053.0,4472149379.0,4821649869.0,661142618,7922779193.0,7494845009.0,53722806,565070305,1880699990.0,5163485252.0,4314667065.0,3439978782.0,661101,256571,141033,129023,125412,124417,141216,142616,113955,39867,122167,177384,211996,276895,89363,529890,380782,14015,76483,140433,282337,231085,166317
48504,60,7064306144.0,693927,2026,375,335,273,412,632,380,227,150,63,360,674,687,434,189,1671,730,4,286,760,475,566,315,5493559537.0,1570746607.0,506781470,961706372.0,1297340158.0,1545945095.0,1539228540.0,1213304509,4804370933.0,1635374818.0,26047204,1100505902,2118819114.0,1305999696.0,1277408172.0,610965658.0,497624,196303,95115,97470,98378,100962,105699,102843,93460,62941,105324,93358,95326,185972,151006,486215,199905,5186,161386,208638,138138,113607,59162
22231,26,1043175955.0,45786,889,211,178,213,128,219,154,123,89,5,66,131,395,293,214,684,417,2,268,203,257,303,71,964191825.0,78984130.0,4077833,44097940.0,125790093.0,664070657.0,106862766.0,98276666,554130379.0,486323612.0,1094932,219700396,167166035.0,251742525.0,373306580.0,27443523.0,34766,11020,6429,6644,6719,7299,7675,7142,3878,650,3498,7016,8116,14703,11803,32835,12690,337,12364,12295,9692,7823,3014
115197,142,8939076029.0,885235,4289,1414,662,1044,713,1050,825,859,556,50,593,1322,1482,1950,311,2809,2899,4,699,881,1209,1655,1256,6538995550.0,2400080479.0,587933963,1133281323.0,1340039550.0,1669502820.0,2747386579.0,1460931794,5122502020.0,3714416621.0,33686933,1894571240,2230282835.0,1770899982.0,1534792287.0,1372499657.0,642720,242515,125874,126885,121965,126121,141875,132443,110072,76093,136742,107444,129010,260721,175225,568521,316167,7455,243996,249930,153192,120197,109915
30315,38,3198458941.0,343377,1088,413,271,156,158,250,256,243,171,43,181,203,385,490,198,800,700,5,157,331,433,417,160,2287793237.0,910665704.0,217335151,347204943.0,348937731.0,604241261.0,987725120.0,693014735,1850885093.0,1000909735.0,16405130,584890604,683584712.0,658106327.0,621412352.0,287395702.0,236118,107259,46029,45760,47171,46156,51002,54271,52988,24436,47707,44485,54086,94450,78213,222088,119892,3844,81653,82058,72636,68258,33529
18189,23,6848115442.0,269467,641,259,102,103,170,108,165,132,128,50,187,247,93,185,138,572,329,5,117,169,275,232,104,4648354115.0,2199761327.0,138186676,1769522136.0,2865109125.0,814364594.0,952733901.0,308199010,3386450011.0,2471825995.0,9915782,317457788,697422276.0,1234995929.0,2414260938.0,1184223291.0,188347,81120,37160,36424,37685,37246,39832,42533,38587,16057,63498,73218,27625,52123,36946,155895,98824,2297,39886,57061,53348,70269,31857
103071,129,10568564914.0,669584,3660,1444,762,841,609,584,872,1100,345,41,597,1193,1724,1380,175,2496,2606,7,608,1066,917,1346,1158,7704292168.0,2864272746.0,172004791,1800835953.0,2451504053.0,3374578091.0,2311162952.0,458479074,5910923711.0,4434217354.0,25684845,947204612,1911789547.0,2176013153.0,2967553658.0,2315336743.0,504323,165261,105954,96064,95861,100762,105682,104862,60399,23291,114356,128588,148234,195044,60071,373956,290555,4232,112248,151547,141850,136163,118191
