연번,구획라벨,소속동,소속구간,용도구분,공유종류,경도,위도
3192, 22-28-14,방화3동, 22-28,일반,공유불가능,126.8079716,37.57589389
3193, 22-29-1,방화3동, 22-29,일반,전일공유전용,126.8121403,37.5781756
3194, 22-29-2,방화3동, 22-29,일반,전일공유전용,126.8121657,37.5782252
3195, 22-29-3,방화3동, 22-29,일반,전일공유전용,126.8121881,37.57829506
3196, 22-29-4,방화3동, 22-29,일반,전일공유전용,126.8122247,37.5783717
3197, 22-29-5,방화3동, 22-29,일반,전일공유전용,126.8122584,37.57847988
3198, 22-29-6,방화3동, 22-29,일반,전일공유전용,126.8123119,37.57859259
3199, 10-02-10,우장산동, 10-02,일반,공유불가능,126.8419359,37.54904502
3200, 10-02-11,우장산동, 10-02,일반,공유불가능,126.8420094,37.54905188
3201, 10-02-12,우장산동, 10-02,일반,공유불가능,126.8420433,37.54905193
3202, 10-02-13,우장산동, 10-02,일반,공유불가능,126.8420943,37.54904524
3203, 10-02-14,우장산동, 10-02,일반,공유불가능,126.8421452,37.54904305
3204, 10-02-15,우장산동, 10-02,일반,공유불가능,126.8421905,37.54903185
3205, 10-02-16,우장산동, 10-02,일반,공유불가능,126.8422471,37.54902517
3206, 10-02-17,우장산동, 10-02,일반,공유불가능,126.842482,37.54898043
3207, 10-02-18,우장산동, 10-02,일반,공유불가능,126.8425358,37.5489805
3208, 10-02-19,우장산동, 10-02,일반,공유불가능,126.8425895,37.54897382
3209, 10-02-20,우장산동, 10-02,일반,공유불가능,126.8426546,37.54896264
3210, 10-02-21,우장산동, 10-02,일반,공유불가능,126.8419898,37.548955
3211, 10-02-22,우장산동, 10-02,일반,공유불가능,126.8428611,37.54900346
3212, 10-02-23,우장산동, 10-02,일반,공유불가능,126.8429317,37.54902383
3213, 10-02-26,우장산동, 10-02,일반,공유불가능,126.8429968,37.54903743
3214, 10-04-04,우장산동, 10-04,일반,공유가능,126.8435632,37.54876112
3215, 10-04-05,우장산동, 10-04,일반,공유가능,126.8435944,37.54872513
