단속해당동,단속장소,차량번호,단속등록일
등촌1동,2_33,50****8, 2021-10-28 07:52 AM
등촌1동,2_33,57****1, 2021-10-28 07:53 AM
등촌1동,2_33,38****05, 2021-10-28 07:54 AM
등촌1동,2_34,75****9, 2021-10-28 07:56 AM
염창동,1_35,14****72, 2021-10-28 08:01 AM
방화1동,20_83,26****3, 2021-10-28 08:01 AM
화곡3동,8_04,87****0, 2021-10-28 08:02 AM
염창동,1_22,15****2, 2021-10-28 08:06 AM
염창동,1_22,05****0, 2021-10-28 08:07 AM
화곡3동,8_40,32****45, 2021-10-28 08:08 AM
화곡1동,6_27,62****1, 2021-10-28 08:11 AM
우장산동,10_22,11****5, 2021-10-28 08:14 AM
화곡1동,6_42,80****3, 2021-10-28 08:15 AM
화곡1동,6_42,93****2, 2021-10-28 08:17 AM
우장산동,10_29,26****6, 2021-10-28 08:18 AM
화곡1동,6_46,93****6, 2021-10-28 08:21 AM
방화3동,22_18,52****5, 2021-10-28 08:21 AM
방화3동,22_25,29****84, 2021-10-28 08:29 AM
방화3동,22_25,13****6, 2021-10-28 08:31 AM
방화3동,22_26_02,95****0, 2021-10-28 08:34 AM
화곡2동,7_56,14****9, 2021-10-28 08:34 AM
화곡본동,5_37,47****3, 2021-10-28 08:35 AM
방화2동,21_21_18,서울****154, 2021-10-28 08:52 AM
가양1동,14_12,27****8, 2021-10-28 08:54 AM
화곡4동,9_21,63****7, 2021-10-28 08:55 AM
가양1동,14_14,17****71, 2021-10-28 08:58 AM
화곡4동,9_15,30****75, 2021-10-28 08:58 AM
방화2동,21_85,97****4, 2021-10-28 08:59 AM
방화2동,21_39_09,11****56, 2021-10-28 09:08 AM
방화2동,21_39_108,81****3, 2021-10-28 09:09 AM
가양2동,15_02,53****5, 2021-10-28 09:10 AM
방화2동,21_33_06,59****4, 2021-10-28 09:14 AM
방화2동,21_91_10,서울****860, 2021-10-28 09:18 AM
화곡6동,11_43,58****9, 2021-10-28 09:21 AM
공항동,19_22_06,12****3, 2021-10-28 09:30 AM
등촌2동,3_54,13****12, 2021-10-28 09:33 AM
화곡6동,11_66,80****0, 2021-10-28 09:38 AM
염창동,1_47_104,15****04, 2021-10-28 09:40 AM
등촌2동,3_53,60****8, 2021-10-28 09:40 AM
화곡6동,11_77,12****8, 2021-10-28 09:43 AM
공항동,19_79_10,20****6, 2021-10-28 09:44 AM
염창동,1_36,57****6, 2021-10-28 09:44 AM
염창동,1_36,31****75, 2021-10-28 09:45 AM
염창동,1_35,18****35, 2021-10-28 09:49 AM
염창동,1_34,61****8, 2021-10-28 09:53 AM
염창동,1_34,18****0, 2021-10-28 09:55 AM
방화1동,20_58_05,07****1, 2021-10-28 09:56 AM
우장산동,18_22,19****5, 2021-10-28 09:57 AM
방화1동,20_60,37****3, 2021-10-28 10:00 AM
방화1동,20_82_106,24****5, 2021-10-28 10:06 AM
등촌2동,3_09,43****7, 2021-10-28 10:07 AM
발산1동,17_31,75****3, 2021-10-28 10:07 AM
등촌3동,4_08,25****77, 2021-10-28 10:19 AM
방화3동,22_27,23****4, 2021-10-28 10:21 AM
발산1동,17_38,93****7, 2021-10-28 10:26 AM
화곡3동,8_03,72****9, 2021-10-28 10:33 AM
방화2동,21_09,22****2, 2021-10-28 10:41 AM
우장산동,10_29,45****6, 2021-10-28 10:48 AM
염창동,1_34,16****15, 2021-10-28 10:50 AM
화곡3동,8_14,15****8, 2021-10-28 10:54 AM
방화1동,20_30_108,42****0, 2021-10-28 11:03 AM
방화1동,20_40_03,36****91, 2021-10-28 11:12 AM
방화1동,20_21,53****9, 2021-10-28 11:26 AM
방화3동,22_26,23****1, 2021-10-28 11:30 AM
방화1동,20_15,23****6, 2021-10-28 11:34 AM
방화3동,22_14,56****4, 2021-10-28 11:39 AM
방화3동,22_14,18****6, 2021-10-28 11:40 AM
방화3동,22_18,38****3, 2021-10-28 11:42 AM
방화3동,22_18,37****8, 2021-10-28 11:43 AM
방화3동,22_18_14,46****6, 2021-10-28 11:46 AM
화곡3동,8_14,64****9, 2021-10-28 11:51 AM
등촌1동,2_06,51****1, 2021-10-28 11:58 AM
등촌1동,2_35,06****4, 2021-10-28 12:00 PM
등촌1동,2_08,97****4, 2021-10-28 12:03 PM
등촌1동,2_07,47****7, 2021-10-28 12:05 PM
등촌1동,2_07,13****97, 2021-10-28 12:06 PM
화곡4동,9_32,경기****129, 2021-10-28 01:16 PM
방화1동,20_40_101,50****3, 2021-10-28 01:20 PM
등촌1동,2_06,02****1, 2021-10-28 01:22 PM
방화1동,20_36_19,18****79, 2021-10-28 01:25 PM
등촌1동,2_07,37****0, 2021-10-28 01:27 PM
등촌1동,2_30,96****2, 2021-10-28 01:31 PM
화곡6동,11_74,48****1, 2021-10-28 01:31 PM
화곡4동,9_81,46****2, 2021-10-28 01:32 PM
화곡4동,9_81,07****2, 2021-10-28 01:33 PM
등촌1동,2_33,57****1, 2021-10-28 01:34 PM
등촌1동,2_33,38****05, 2021-10-28 01:35 PM
방화3동,22_25,29****84, 2021-10-28 01:36 PM
등촌1동,2_34,24****64, 2021-10-28 01:37 PM
등촌1동,2_34,17****6, 2021-10-28 01:38 PM
방화3동,22_26,03****4, 2021-10-28 01:41 PM
우장산동,10_09,25****1, 2021-10-28 01:43 PM
우장산동,10_09,74****9, 2021-10-28 01:44 PM
화곡1동,6_42,94****7, 2021-10-28 01:46 PM
